run,family,source,seed,ckpt,method,group,n,exact_identities,metric,estimate,ci_low,ci_high,finite_only_mean
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,all,109,1,pixel_cosine_similarity,0.9967203429878762,0.9965553307013103,0.9968973002952402,0.9967203429878762
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,all,109,1,cross_correlation,0.9938735422254964,0.9935878433855501,0.9941695726565645,0.9938735422254964
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,all,109,1,subject_wasserstein_raw_harm,0.020131889013029335,0.018185179452764412,0.022155955562359834,0.020131889013029335
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,all,109,1,subject_kl_raw_harm,0.07387593645786704,0.05688105865799976,0.0908313623027259,0.07387593645786704
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,all,109,1,raw_site_ba,0.8809269162210339,0.8274153297682709,0.9294117647058824,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,all,109,1,harmonized_site_ba,0.6717468805704099,0.6292312834224599,0.7094474153297683,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,all,109,1,site_ba_drop,0.20918003565062404,0.14847147950089123,0.26256907308377897,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,psnr,26.632572546462953,26.183395161573333,27.0388069790468,26.632572546462953
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,mse,0.00273370765368655,0.0023457830433594186,0.0031953628542927713,0.00273370765368655
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,mae,0.030019366343033784,0.028028001922191924,0.0322570899461114,0.030019366343033784
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,pixel_cosine_similarity,0.9960279709519834,0.99582409544293,0.9962164830199216,0.9960279709519834
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,cross_correlation,0.992580178917546,0.9922307428320755,0.9929202574311009,0.992580178917546
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.02438195416961847,0.022115136833218002,0.02689816920945687,0.02438195416961847
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,subject_kl_raw_harm,0.08947196673458711,0.07053675726414976,0.1101836433994488,0.08947196673458711
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,raw_site_ba,0.8734848484848485,0.8162594696969696,0.925,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,harmonized_site_ba,0.6512310606060606,0.6060582386363637,0.6927107007575758,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,source_non_nyu,90,0,site_ba_drop,0.2222537878787879,0.16032196969696966,0.28268229166666653,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,psnr,,,,161.14089495282437
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,mse,7.635249146505712e-17,6.219042576639136e-17,8.992288482426069e-17,7.635249146505712e-17
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,mae,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,pixel_cosine_similarity,1.0,0.9999999999999998,1.0,1.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,cross_correlation,0.9999999999999991,0.9999999999999986,0.9999999999999994,0.9999999999999991
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,subject_wasserstein_raw_harm,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,subject_kl_raw_harm,3.568140361386613e-09,0.0,9.144053678560046e-09,3.568140361386613e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,raw_site_ba,1.0,1.0,1.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,harmonized_site_ba,1.0,1.0,1.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1500,target_nyu,19,1,site_ba_drop,0.0,0.0,0.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,psnr,,,,50.52810092520396
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,mse,0.0014190990144649844,0.001243925024234811,0.0016173159342797725,0.0014190990144649844
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,mae,0.02074683816263224,0.019604781701739165,0.022025223362704453,0.02074683816263224
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,pixel_cosine_similarity,0.9968017799843768,0.996622359598749,0.9969787956751351,0.9968017799843768
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,cross_correlation,0.9939694523036063,0.9936556500442606,0.994279024954514,0.9939694523036063
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,subject_wasserstein_raw_harm,0.014265031332253403,0.01282016237985167,0.015849804885212867,0.014265031332253403
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,subject_kl_raw_harm,0.11323669471033353,0.09188504345120044,0.13466448130488745,0.11323669471033353
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,raw_site_ba,0.8809269162210339,0.8274153297682709,0.9294117647058824,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,harmonized_site_ba,0.7730837789661319,0.7162076648841353,0.8294117647058823,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,all,109,1,site_ba_drop,0.10784313725490202,0.04705882352941171,0.16862745098039222,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,psnr,28.405542119679883,28.016233731413976,28.792688390267458,28.405542119679883
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,mse,0.0017186865841853543,0.001502321101019523,0.0019568666370426272,0.0017186865841853543
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,mae,0.025126725917470876,0.023707451585719037,0.026630155375886047,0.025126725917470876
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,pixel_cosine_similarity,0.9961266002033008,0.9959053109231341,0.9963207370822296,0.9961266002033008
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,cross_correlation,0.9926963366788125,0.9923101131563675,0.9930407309665304,0.9926963366788125
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.017276537645123168,0.015530524999118072,0.01914398955279071,0.017276537645123168
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,subject_kl_raw_harm,0.13714221839590762,0.11302295084264086,0.16382750160461476,0.13714221839590762
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,raw_site_ba,0.8734848484848485,0.8162594696969696,0.925,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,harmonized_site_ba,0.7589015151515152,0.6990388257575758,0.8166666666666667,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,source_non_nyu,90,0,site_ba_drop,0.11458333333333337,0.054166666666666696,0.18125000000000002,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,psnr,,,,161.14089495282437
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,mse,7.635249146505712e-17,6.219042576639136e-17,8.992288482426069e-17,7.635249146505712e-17
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,mae,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,pixel_cosine_similarity,1.0,0.9999999999999998,1.0,1.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,cross_correlation,0.9999999999999991,0.9999999999999986,0.9999999999999994,0.9999999999999991
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,subject_wasserstein_raw_harm,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,subject_kl_raw_harm,3.568140361386613e-09,0.0,9.144053678560046e-09,3.568140361386613e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,raw_site_ba,1.0,1.0,1.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,harmonized_site_ba,1.0,1.0,1.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,dlest_1000,target_nyu,19,1,site_ba_drop,0.0,0.0,0.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,psnr,,,,21.712719042803688
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,mse,0.005693845207860627,0.005565236136580198,0.005832615681104734,0.005693845207860627
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,mae,0.040415408211028854,0.03980823929726651,0.04108665217203586,0.040415408211028854
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,pixel_cosine_similarity,0.9774413898035468,0.9765273633333205,0.9783133077096593,0.9774413898035468
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,cross_correlation,0.9571645177112605,0.955462488188711,0.9587477760443305,0.9571645177112605
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,subject_wasserstein_raw_harm,0.006318801772184339,0.005998779250992679,0.006693531586196996,0.006318801772184339
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,subject_kl_raw_harm,0.023767995496993204,0.02111155688881954,0.02683816973327244,0.023767995496993204
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,raw_site_ba,0.8809269162210339,0.8274153297682709,0.9294117647058824,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,harmonized_site_ba,0.4762032085561497,0.41245320855614975,0.5365508021390374,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,all,109,19,site_ba_drop,0.4047237076648842,0.32583556149732606,0.4733511586452762,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,psnr,21.712719042803688,21.599345629584707,21.822209829434467,21.712719042803688
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,mse,0.006895879196186759,0.006733956239055491,0.0070647085117410005,0.006895879196186759
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,mae,0.04894754994446828,0.04822895413206785,0.04972384877385113,0.04894754994446828
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,pixel_cosine_similarity,0.9726790165398509,0.9715994757203723,0.9736784754685219,0.9726790165398509
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,cross_correlation,0.9481214714503045,0.9462052526702369,0.9500890136491963,0.9481214714503045
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.007652771035201034,0.00723109380546834,0.008088317512369651,0.007652771035201034
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,subject_kl_raw_harm,0.02878568343524733,0.02549839782287555,0.032649593305580295,0.02878568343524733
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,raw_site_ba,0.8734848484848485,0.8162594696969696,0.925,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,harmonized_site_ba,0.44346590909090905,0.37584990530303025,0.5091027462121211,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,source_non_nyu,90,0,site_ba_drop,0.4300189393939395,0.3467660984848485,0.5082481060606061,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,psnr,,,,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,mse,0.0,0.0,0.0,0.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,mae,0.0,0.0,0.0,0.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,pixel_cosine_similarity,1.0,1.0,1.0,1.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,cross_correlation,1.0,1.0,1.0,1.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,subject_wasserstein_raw_harm,0.0,0.0,0.0,0.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,subject_kl_raw_harm,0.0,0.0,0.0,0.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,raw_site_ba,1.0,1.0,1.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,harmonized_site_ba,1.0,1.0,1.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k,target_nyu,19,19,site_ba_drop,0.0,0.0,0.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,psnr,,,,38.474787412009036
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,mse,0.03798494831718228,0.03555097036428954,0.04051370258743364,0.03798494831718228
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,mae,0.10759790196040162,0.10351711030369504,0.11180267532400716,0.10759790196040162
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,pixel_cosine_similarity,0.8574196662108021,0.846163973332591,0.8675737423359469,0.8574196662108021
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,cross_correlation,0.756918909787615,0.739776741410017,0.773645961859594,0.756918909787615
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,subject_wasserstein_raw_harm,0.08624847654589282,0.081892685727732,0.09076509670524212,0.08624847654589282
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,subject_kl_raw_harm,0.6955992808875441,0.6416832706218334,0.7526550716486042,0.6955992808875441
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,raw_site_ba,0.8809269162210339,0.8274153297682709,0.9294117647058824,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,harmonized_site_ba,0.1283422459893048,0.11764705882352941,0.1443850267379679,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,all,109,1,site_ba_drop,0.7525846702317291,0.6962566844919785,0.802139037433155,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,psnr,13.941565903845978,13.603961950390463,14.297028462684334,13.941565903845978
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,mse,0.04600399296192074,0.04297352347326567,0.048967756712169935,0.04600399296192074
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,mae,0.1303130142947693,0.125226102152919,0.13531144581851084,0.1303130142947693
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,pixel_cosine_similarity,0.8273193735219713,0.8139374743687621,0.8401940691900847,0.8273193735219713
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,cross_correlation,0.7056017907427784,0.6847481293639396,0.7257247152414119,0.7056017907427784
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.10445648795941981,0.09906571029996088,0.10985318167627878,0.10445648795941981
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,subject_kl_raw_harm,0.842448017210529,0.7747401602625171,0.9091564697119265,0.842448017210529
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,raw_site_ba,0.8734848484848485,0.8162594696969696,0.925,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,harmonized_site_ba,0.07386363636363637,0.0625,0.09090909090909091,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,source_non_nyu,90,0,site_ba_drop,0.7996212121212122,0.7408712121212121,0.852282196969697,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,psnr,,,,161.14089495282437
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,mse,7.635249146505712e-17,6.219042576639136e-17,8.992288482426069e-17,7.635249146505712e-17
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,mae,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,pixel_cosine_similarity,1.0,0.9999999999999998,1.0,1.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,cross_correlation,0.9999999999999991,0.9999999999999986,0.9999999999999994,0.9999999999999991
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,subject_wasserstein_raw_harm,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,subject_kl_raw_harm,3.568140361386613e-09,0.0,9.144053678560046e-09,3.568140361386613e-09
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,raw_site_ba,1.0,1.0,1.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,harmonized_site_ba,1.0,1.0,1.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,adapted_hcld,target_nyu,19,1,site_ba_drop,0.0,0.0,0.0,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,psnr,,,,21.726086004441854
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,mse,0.005678616716107031,0.00553377531800099,0.005829137138778231,0.005678616716107031
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,mae,0.04036725626651469,0.039697173188538146,0.04105431064034661,0.04036725626651469
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,pixel_cosine_similarity,0.9774753276595314,0.9765790219344063,0.978343574151104,0.9774753276595314
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,cross_correlation,0.9572086130854744,0.9555327324189861,0.958854821900706,0.9572086130854744
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,subject_wasserstein_raw_harm,0.006344484471565841,0.005997453501500107,0.006711485106192053,0.006344484471565841
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,subject_kl_raw_harm,0.022457651983919927,0.01996203745069198,0.0254031080970035,0.022457651983919927
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,raw_site_ba,0.8809269162210339,0.8274153297682709,0.9294117647058824,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,harmonized_site_ba,0.4336007130124777,0.37780748663101604,0.4893939393939393,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,all,109,19,site_ba_drop,0.4473262032085562,0.37682486631016043,0.5110628342245991,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,psnr,21.726086004441854,21.60835589693653,21.834273544372813,21.726086004441854
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,mse,0.0068774358006185145,0.006706455988842894,0.007059278902981401,0.0068774358006185145
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,mae,0.048889232589445566,0.048113009146179234,0.0497269500063899,0.048889232589445566
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,pixel_cosine_similarity,0.9727201190543214,0.9716521196292163,0.9737225395656066,0.9727201190543214
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,cross_correlation,0.9481748758479634,0.94624869288763,0.950101979255614,0.9481748758479634
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.007683875637785298,0.007263370156066527,0.008139361418507485,0.007683875637785298
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,subject_kl_raw_harm,0.02719871184719191,0.023937891041153438,0.030820310278865712,0.02719871184719191
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,raw_site_ba,0.8734848484848485,0.8162594696969696,0.925,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,harmonized_site_ba,0.39820075757575757,0.3397632575757576,0.45711174242424235,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,source_non_nyu,90,0,site_ba_drop,0.47528409090909096,0.3977249053030303,0.5477272727272726,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,target_nyu,19,19,psnr,,,,
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,target_nyu,19,19,mse,0.0,0.0,0.0,0.0
retrained_raw_seed2_model_best_9methods_20260914_174912,retrained_site_probe,raw,2.0,best,diffusion_20k_redraw,target_nyu,19,19,mae,0.0,0.0,0.0,0.0
